id,order_id,order_date,customer_id,product_name,category_name,quantity,unit_price,line_total
17027,4820,2025-01-25T18:40:45,121,Ir Elite,Almacenamiento,3,1528.58,4585.74
1967,569,2025-01-26T02:19:47,234,Pp X,Portátiles,2,96.46,192.92
1968,569,2025-01-26T02:19:47,234,Especie Plus,Cámaras,3,25.37,76.11
1969,569,2025-01-26T02:19:47,234,Cinco Air,Tablets,1,39.36,39.36
1970,569,2025-01-26T02:19:47,234,Mi Air,Teclados,2,1194.94,2389.88
1971,569,2025-01-26T02:19:47,234,Personal Air,Componentes,3,1960.08,5880.24
19241,5445,2025-01-26T06:08:38,74,Aunque Z,Monitores,1,1659.12,1659.12
12280,3477,2025-01-27T04:02:32,237,Importantes Essential,Monitores,1,1066.52,1066.52
12281,3477,2025-01-27T04:02:32,237,Secretario Air,Almacenamiento,1,1194.13,1194.13
2254,644,2025-01-27T07:11:14,203,Ahora Elite,Redes,1,192.42,192.42
2255,644,2025-01-27T07:11:14,203,Tampoco X,Portátiles,2,327.71,655.42
2256,644,2025-01-27T07:11:14,203,Aquel Max,Portátiles,1,1539.5,1539.5
2257,644,2025-01-27T07:11:14,203,Diferencia Max,Portátiles,1,849.61,849.61
10399,2957,2025-01-27T07:29:26,205,Mismos Lite,Software,3,1480.19,4440.57
18224,5158,2025-01-27T12:44:41,176,Poco Lite,Impresoras,1,1817.91,1817.91
18225,5158,2025-01-27T12:44:41,176,Modo Max,Teclados,1,1573.65,1573.65
18226,5158,2025-01-27T12:44:41,176,Cuba Pro,Software,1,665.99,665.99
17354,4910,2025-01-27T19:41:14,177,Cambios Air,Altavoces,2,666.07,1332.14
17355,4910,2025-01-27T19:41:14,177,Llegado Max,Ratones,3,1795.43,5386.29
2285,653,2025-01-27T22:17:10,30,Otro Z,Monitores,3,1551.53,4654.59
2286,653,2025-01-27T22:17:10,30,Buen Air,Almacenamiento,2,1940.66,3881.32
2287,653,2025-01-27T22:17:10,30,Tengo Lite,Ratones,1,1858.48,1858.48
2288,653,2025-01-27T22:17:10,30,Recuerdo Air,Componentes,3,662.72,1988.16
2289,653,2025-01-27T22:17:10,30,Sí Elite,Cámaras,2,1337.58,2675.16
2290,653,2025-01-27T22:17:10,30,Haber Ultra,Auriculares,1,1890.64,1890.64
15533,4390,2025-01-28T11:36:53,50,Atrás Lite,Altavoces,2,480.17,960.34
15534,4390,2025-01-28T11:36:53,50,López Plus,Impresoras,1,1397.85,1397.85
15535,4390,2025-01-28T11:36:53,50,Distintos Ultra,Impresoras,3,536.64,1609.92
15536,4390,2025-01-28T11:36:53,50,Lucha Plus,Ratones,1,706.41,706.41
12165,3450,2025-01-28T11:53:35,103,Años Lite,Teclados,1,1014.5,1014.5
12166,3450,2025-01-28T11:53:35,103,Habla Pro,Tablets,1,248.56,248.56
12167,3450,2025-01-28T11:53:35,103,Espacio Pro,Auriculares,1,861.09,861.09
12168,3450,2025-01-28T11:53:35,103,Vista Lite,Ratones,3,1246.45,3739.3500000000004
12169,3450,2025-01-28T11:53:35,103,Unos Elite,Auriculares,1,1878.46,1878.46
18814,5326,2025-01-28T13:25:01,139,Económica Lite,Teclados,3,1378.36,4135.08
19286,5458,2025-01-28T15:37:14,157,C Max,Componentes,1,1708.13,1708.13
19287,5458,2025-01-28T15:37:14,157,Democracia Plus,Ratones,2,1899.72,3799.44
10989,3117,2025-01-28T22:57:31,87,Cuadro Ultra,Redes,3,1012.63,3037.89
10990,3117,2025-01-28T22:57:31,87,Hijo X,Software,1,1160.05,1160.05
10991,3117,2025-01-28T22:57:31,87,Prensa Air,Teclados,3,1697.54,5092.62
10992,3117,2025-01-28T22:57:31,87,Compañía Air,Portátiles,2,433.12,866.24
7172,2032,2025-01-29T00:49:30,131,Arte Plus,Accesorios,1,189.84,189.84
7173,2032,2025-01-29T00:49:30,131,Pensar X,Ratones,2,1810.62,3621.24
7174,2032,2025-01-29T00:49:30,131,Medida Max,Software,1,557.27,557.27
8975,2547,2025-01-29T01:08:33,9,Ni Plus,Teclados,3,574.72,1724.16
8976,2547,2025-01-29T01:08:33,9,Victoria Lite,Componentes,1,1513.59,1513.59
8977,2547,2025-01-29T01:08:33,9,Título Pro,Almacenamiento,2,822.6,1645.2
8978,2547,2025-01-29T01:08:33,9,Padres Z,Ratones,3,1361.48,4084.44
8979,2547,2025-01-29T01:08:33,9,Miedo Elite,Altavoces,1,1665.07,1665.07
8980,2547,2025-01-29T01:08:33,9,Cinco Air,Tablets,3,39.36,118.08
10722,3045,2025-01-29T01:17:37,191,Naturaleza Air,Almacenamiento,2,995.97,1991.94
10723,3045,2025-01-29T01:17:37,191,Respuesta Air,Componentes,1,1926.15,1926.15
10724,3045,2025-01-29T01:17:37,191,Memoria Z,Almacenamiento,2,185.23,370.46
10725,3045,2025-01-29T01:17:37,191,Tiempo Elite,Ratones,2,1916.75,3833.5
10726,3045,2025-01-29T01:17:37,191,Actual X,Redes,2,1493.86,2987.72
3830,1085,2025-01-29T07:32:54,118,Total Elite,Smartphones,1,1070.08,1070.08
3831,1085,2025-01-29T07:32:54,118,Cada Z,Ratones,3,1278.94,3836.82
3832,1085,2025-01-29T07:32:54,118,Animales Max,Tablets,2,639.57,1279.14
4790,1357,2025-01-29T14:22:23,205,Piel Ultra,Accesorios,3,1842.64,5527.92
4791,1357,2025-01-29T14:22:23,205,Trabajo Elite,Impresoras,2,129.85,259.7
4792,1357,2025-01-29T14:22:23,205,Cantidad Elite,Teclados,2,477.38,954.76
4793,1357,2025-01-29T14:22:23,205,Empresa Max,Tablets,3,28.53,85.59
6342,1797,2025-01-29T14:53:32,167,Por Pro,Software,2,1656.55,3313.1
6343,1797,2025-01-29T14:53:32,167,Diciembre Ultra,Almacenamiento,3,1347.83,4043.49
6344,1797,2025-01-29T14:53:32,167,Éste Essential,Impresoras,1,599.52,599.52
6345,1797,2025-01-29T14:53:32,167,Algo Max,Componentes,3,271.5,814.5
6346,1797,2025-01-29T14:53:32,167,Crecimiento X,Portátiles,2,1283.59,2567.18
12420,3525,2025-01-29T17:46:13,128,Comercio Essential,Monitores,3,1464.73,4394.1900000000005
12421,3525,2025-01-29T17:46:13,128,Otras Ultra,Accesorios,1,156.98,156.98
12422,3525,2025-01-29T17:46:13,128,Empresas Elite,Accesorios,3,507.69,1523.07
12423,3525,2025-01-29T17:46:13,128,Nuestras Elite,Impresoras,3,687.99,2063.9700000000003
10822,3074,2025-01-29T23:23:07,245,Sector Elite,Monitores,1,901.86,901.86
10823,3074,2025-01-29T23:23:07,245,Último Ultra,Redes,1,1093.48,1093.48
10824,3074,2025-01-29T23:23:07,245,Frente X,Altavoces,1,384.59,384.59
10825,3074,2025-01-29T23:23:07,245,Hacia Ultra,Altavoces,3,673.38,2020.1399999999999
10826,3074,2025-01-29T23:23:07,245,Importante Plus,Componentes,2,597.5,1195.0
10827,3074,2025-01-29T23:23:07,245,Tema Max,Software,2,129.35,258.7
3650,1029,2025-01-30T11:24:49,148,Soy Lite,Portátiles,3,287.85,863.5500000000001
3651,1029,2025-01-30T11:24:49,148,Español Plus,Impresoras,1,1584.57,1584.57
3652,1029,2025-01-30T11:24:49,148,Tema Max,Software,2,129.35,258.7
8897,2526,2025-01-30T11:47:18,158,M Essential,Software,3,1748.47,5245.41
8898,2526,2025-01-30T11:47:18,158,Pese Z,Software,3,1846.73,5540.1900000000005
8899,2526,2025-01-30T11:47:18,158,Haya Max,Redes,2,1771.96,3543.92
8900,2526,2025-01-30T11:47:18,158,Relación Essential,Accesorios,2,559.72,1119.44
8901,2526,2025-01-30T11:47:18,158,Fueron Max,Ratones,2,905.63,1811.26
11569,3283,2025-01-30T14:18:16,22,Tuvo Ultra,Cámaras,2,656.28,1312.56
11570,3283,2025-01-30T14:18:16,22,Deben Essential,Smartphones,1,1060.06,1060.06
11571,3283,2025-01-30T14:18:16,22,Libre Lite,Portátiles,2,1483.92,2967.84
11572,3283,2025-01-30T14:18:16,22,Evitar X,Impresoras,3,1624.16,4872.4800000000005
11573,3283,2025-01-30T14:18:16,22,Encontrar Lite,Altavoces,2,121.77,243.54
11574,3283,2025-01-30T14:18:16,22,Trata Max,Software,1,1692.28,1692.28
1538,444,2025-01-30T14:28:11,48,Adelante Max,Auriculares,3,623.42,1870.2599999999998
1539,444,2025-01-30T14:28:11,48,Una Max,Auriculares,3,671.04,2013.12
1540,444,2025-01-30T14:28:11,48,Comunidad X,Componentes,3,1822.12,5466.36
1541,444,2025-01-30T14:28:11,48,Del Plus,Portátiles,1,1366.59,1366.59
1542,444,2025-01-30T14:28:11,48,Juego X,Tablets,2,978.47,1956.94
1543,444,2025-01-30T14:28:11,48,Guerra Lite,Smartphones,1,1139.03,1139.03
18111,5125,2025-01-31T08:23:43,109,Mantener Elite,Ratones,3,110.06,330.18
18112,5125,2025-01-31T08:23:43,109,Sur Max,Componentes,3,1575.15,4725.450000000001
2,2,2025-01-31T17:53:34,227,Modelo Essential,Impresoras,2,459.11,918.22
3,2,2025-01-31T17:53:34,227,Capacidad Max,Altavoces,3,575.44,1726.3200000000002
4,2,2025-01-31T17:53:34,227,Importantes Essential,Monitores,2,1066.52,2133.04
11194,3174,2025-01-31T21:02:01,54,Da Z,Altavoces,2,1259.61,2519.22
11195,3174,2025-01-31T21:02:01,54,Pensar X,Ratones,2,1810.62,3621.24
11196,3174,2025-01-31T21:02:01,54,Mano Z,Componentes,1,1276.86,1276.86
11197,3174,2025-01-31T21:02:01,54,Social Elite,Almacenamiento,3,1894.64,5683.92
11198,3174,2025-01-31T21:02:01,54,Necesidad Air,Accesorios,1,723.33,723.33
13719,3886,2025-01-31T23:51:02,206,Hace Z,Portátiles,3,1062.93,3188.79
13720,3886,2025-01-31T23:51:02,206,Participación Z,Smartphones,1,1020.24,1020.24
13721,3886,2025-01-31T23:51:02,206,Formación X,Software,3,1427.17,4281.51
13722,3886,2025-01-31T23:51:02,206,Mediante Z,Altavoces,2,1623.81,3247.62
13723,3886,2025-01-31T23:51:02,206,Explicó Essential,Cámaras,1,1530.67,1530.67
18905,5350,2025-02-01T05:11:58,229,Trata Max,Software,2,1692.28,3384.56
1482,429,2025-02-01T12:01:53,123,Llegado Max,Ratones,2,1795.43,3590.86
1483,429,2025-02-01T12:01:53,123,Trata Max,Software,3,1692.28,5076.84
1484,429,2025-02-01T12:01:53,123,Precio Lite,Redes,1,253.09,253.09
1485,429,2025-02-01T12:01:53,123,Cuya Ultra,Monitores,1,687.26,687.26
1486,429,2025-02-01T12:01:53,123,Les Max,Componentes,3,1374.73,4124.1900000000005
7404,2095,2025-02-01T16:15:51,172,Práctica Ultra,Teclados,1,1040.73,1040.73
7405,2095,2025-02-01T16:15:51,172,Crecimiento X,Portátiles,1,1283.59,1283.59
7406,2095,2025-02-01T16:15:51,172,Principios X,Ratones,3,1471.91,4415.7300000000005
7407,2095,2025-02-01T16:15:51,172,Trabajadores Z,Portátiles,3,1886.38,5659.14
7408,2095,2025-02-01T16:15:51,172,Has Elite,Accesorios,2,1938.71,3877.42
17009,4815,2025-02-01T19:11:04,50,Persona Z,Auriculares,1,852.91,852.91
17010,4815,2025-02-01T19:11:04,50,Tenían Air,Accesorios,3,341.06,1023.1800000000001
17011,4815,2025-02-01T19:11:04,50,Cambios Air,Altavoces,2,666.07,1332.14
17012,4815,2025-02-01T19:11:04,50,Así Lite,Portátiles,2,465.8,931.6
20488,5822,2025-02-01T21:38:51,60,Zona X,Monitores,3,498.53,1495.59
20489,5822,2025-02-01T21:38:51,60,Amigo Lite,Almacenamiento,3,1005.93,3017.79
20490,5822,2025-02-01T21:38:51,60,Diferentes Ultra,Monitores,2,1445.35,2890.7
20491,5822,2025-02-01T21:38:51,60,Salud X,Redes,1,1198.31,1198.31
20492,5822,2025-02-01T21:38:51,60,Políticos Max,Auriculares,3,428.04,1284.1200000000001
1026,299,2025-02-02T04:03:04,66,Crecimiento X,Portátiles,3,1283.59,3850.7699999999995
1027,299,2025-02-02T04:03:04,66,Crecimiento X,Portátiles,3,1283.59,3850.7699999999995
1028,299,2025-02-02T04:03:04,66,José Essential,Smartphones,3,955.8,2867.3999999999996
1029,299,2025-02-02T04:03:04,66,Enfermedad Air,Software,1,199.21,199.21
1030,299,2025-02-02T04:03:04,66,Crecimiento X,Portátiles,3,1283.59,3850.7699999999995
12898,3658,2025-02-02T04:28:57,51,Estado Plus,Cámaras,3,746.4,2239.2
12899,3658,2025-02-02T04:28:57,51,Cuerpo Z,Ratones,2,678.33,1356.66
12900,3658,2025-02-02T04:28:57,51,Papel Plus,Tablets,1,1992.22,1992.22
8868,2519,2025-02-02T10:43:21,79,Haya Max,Redes,2,1771.96,3543.92
8869,2519,2025-02-02T10:43:21,79,Entrada X,Impresoras,2,1508.05,3016.1
8870,2519,2025-02-02T10:43:21,79,Año X,Teclados,3,391.75,1175.25
8871,2519,2025-02-02T10:43:21,79,Zona X,Monitores,3,498.53,1495.59
8872,2519,2025-02-02T10:43:21,79,Música Plus,Monitores,2,1764.44,3528.88
8873,2519,2025-02-02T10:43:21,79,Pueda Plus,Cámaras,1,114.68,114.68
4170,1183,2025-02-02T11:26:34,109,Vuelta Ultra,Tablets,1,169.41,169.41
4171,1183,2025-02-02T11:26:34,109,Última Essential,Smartphones,1,205.84,205.84
4172,1183,2025-02-02T11:26:34,109,Tarde Lite,Auriculares,2,1925.43,3850.86
4173,1183,2025-02-02T11:26:34,109,Aquel Max,Portátiles,2,1539.5,3079.0
4174,1183,2025-02-02T11:26:34,109,Ciudad Essential,Cámaras,3,1741.02,5223.0599999999995
4175,1183,2025-02-02T11:26:34,109,Fuerzas Elite,Monitores,2,1143.99,2287.98
8567,2427,2025-02-02T17:45:11,188,Recuerdo Air,Componentes,1,662.72,662.72
8568,2427,2025-02-02T17:45:11,188,Razón Pro,Portátiles,2,1171.22,2342.44
8569,2427,2025-02-02T17:45:11,188,Mediante Z,Altavoces,2,1623.81,3247.62
8570,2427,2025-02-02T17:45:11,188,Memoria Z,Almacenamiento,3,185.23,555.6899999999999
8571,2427,2025-02-02T17:45:11,188,María Air,Componentes,1,1678.28,1678.28
226,70,2025-02-02T19:36:04,3,Nada Pro,Componentes,1,1148.12,1148.12
227,70,2025-02-02T19:36:04,3,Soy Lite,Portátiles,3,287.85,863.5500000000001
228,70,2025-02-02T19:36:04,3,Cosa Ultra,Smartphones,2,1800.22,3600.44
9295,2630,2025-02-02T20:46:19,225,Propio Pro,Tablets,3,270.44,811.3199999999999
9296,2630,2025-02-02T20:46:19,225,Actual X,Redes,1,1493.86,1493.86
9297,2630,2025-02-02T20:46:19,225,Económica Lite,Teclados,2,1378.36,2756.72
9298,2630,2025-02-02T20:46:19,225,Modo Max,Teclados,3,1573.65,4720.950000000001
9299,2630,2025-02-02T20:46:19,225,Hubiera Ultra,Redes,3,809.21,2427.63
14105,3990,2025-02-03T00:24:00,171,Personal Air,Componentes,1,1960.08,1960.08
14106,3990,2025-02-03T00:24:00,171,Piel Ultra,Accesorios,1,1842.64,1842.64
14107,3990,2025-02-03T00:24:00,171,Sentido X,Altavoces,2,503.0,1006.0
14108,3990,2025-02-03T00:24:00,171,Medios Z,Smartphones,3,1460.85,4382.549999999999
14109,3990,2025-02-03T00:24:00,171,Lugar Plus,Tablets,3,1617.95,4853.85
10010,2840,2025-02-03T05:33:10,93,Noviembre Z,Componentes,3,1991.89,5975.67
10011,2840,2025-02-03T05:33:10,93,Nuevos Lite,Monitores,3,1076.36,3229.08
10012,2840,2025-02-03T05:33:10,93,Imagen X,Accesorios,1,208.42,208.42
12240,3469,2025-02-03T08:48:32,34,Libre Lite,Portátiles,2,1483.92,2967.84
12241,3469,2025-02-03T08:48:32,34,Hacia Ultra,Altavoces,2,673.38,1346.76
12242,3469,2025-02-03T08:48:32,34,Tales X,Portátiles,3,1696.5,5089.5
12243,3469,2025-02-03T08:48:32,34,Alguna Ultra,Tablets,3,844.25,2532.75
12244,3469,2025-02-03T08:48:32,34,Mal X,Smartphones,2,1845.63,3691.26
12245,3469,2025-02-03T08:48:32,34,Unos Elite,Auriculares,2,1878.46,3756.92
2519,721,2025-02-03T14:00:51,130,Unión Air,Software,3,650.99,1952.97
14421,4081,2025-02-04T05:30:41,95,Dio Elite,Almacenamiento,2,1651.6,3303.2
14422,4081,2025-02-04T05:30:41,95,Así Lite,Portátiles,1,465.8,465.8
14423,4081,2025-02-04T05:30:41,95,Frente X,Altavoces,2,384.59,769.18
4973,1412,2025-02-04T14:19:39,44,Superior Essential,Almacenamiento,1,67.44,67.44
4974,1412,2025-02-04T14:19:39,44,Partir Air,Portátiles,1,875.17,875.17
4975,1412,2025-02-04T14:19:39,44,Propuesta Elite,Ratones,3,1914.99,5744.97
4976,1412,2025-02-04T14:19:39,44,Ninguna Max,Software,2,517.22,1034.44
920,268,2025-02-04T14:24:01,132,María Air,Componentes,3,1678.28,5034.84
921,268,2025-02-04T14:24:01,132,Propuesta Elite,Ratones,1,1914.99,1914.99
922,268,2025-02-04T14:24:01,132,Salud X,Redes,3,1198.31,3594.93
11890,3371,2025-02-04T14:47:58,165,Negro X,Auriculares,3,692.32,2076.96
20026,5679,2025-02-04T19:02:06,32,Dice Elite,Monitores,1,1331.27,1331.27
20027,5679,2025-02-04T19:02:06,32,Después Essential,Tablets,2,577.64,1155.28
20028,5679,2025-02-04T19:02:06,32,Su Max,Teclados,2,935.32,1870.64
20029,5679,2025-02-04T19:02:06,32,Unidad Lite,Smartphones,2,621.94,1243.88
4365,1234,2025-02-04T19:36:20,13,Hacia Ultra,Altavoces,2,673.38,1346.76
1131,329,2025-02-04T19:56:43,212,José Essential,Smartphones,2,955.8,1911.6
1132,329,2025-02-04T19:56:43,212,Vio Essential,Portátiles,3,335.16,1005.48
1133,329,2025-02-04T19:56:43,212,Enfermedad Air,Software,3,199.21,597.63
17883,5060,2025-02-05T08:55:20,183,Largo Z,Tablets,2,504.82,1009.64
17884,5060,2025-02-05T08:55:20,183,Cama Air,Almacenamiento,3,1306.49,3919.4700000000003
17885,5060,2025-02-05T08:55:20,183,Primeros Air,Teclados,2,406.26,812.52
7569,2142,2025-02-05T14:33:01,195,R Lite,Tablets,2,145.23,290.46
7570,2142,2025-02-05T14:33:01,195,Tipo Lite,Ratones,1,862.93,862.93
7571,2142,2025-02-05T14:33:01,195,Ahí Z,Altavoces,3,904.96,2714.88
7572,2142,2025-02-05T14:33:01,195,Pueblo Essential,Tablets,2,131.3,262.6
20916,5940,2025-02-05T17:04:06,97,Diferentes Ultra,Monitores,1,1445.35,1445.35
18529,5244,2025-02-05T19:20:48,170,Toma Essential,Portátiles,2,593.41,1186.82
18530,5244,2025-02-05T19:20:48,170,Cosa Ultra,Smartphones,3,1800.22,5400.66
18531,5244,2025-02-05T19:20:48,170,Objetivo Air,Smartphones,1,144.12,144.12
18532,5244,2025-02-05T19:20:48,170,Estaban Elite,Monitores,2,1384.3,2768.6
18533,5244,2025-02-05T19:20:48,170,Pueblo Essential,Tablets,1,131.3,131.3
2529,725,2025-02-05T23:24:18,109,Vista Lite,Ratones,1,1246.45,1246.45
2530,725,2025-02-05T23:24:18,109,Otros Max,Componentes,2,1892.48,3784.96
4962,1408,2025-02-06T02:31:17,124,Mejor X,Impresoras,1,1262.59,1262.59
4963,1408,2025-02-06T02:31:17,124,Padres Z,Ratones,1,1361.48,1361.48
4964,1408,2025-02-06T02:31:17,124,Hacia Ultra,Altavoces,2,673.38,1346.76
4965,1408,2025-02-06T02:31:17,124,Causa Ultra,Componentes,2,1742.08,3484.16
4966,1408,2025-02-06T02:31:17,124,Material Pro,Altavoces,2,310.4,620.8
17858,5053,2025-02-06T02:53:30,144,Juicio X,Ratones,3,974.34,2923.02
17859,5053,2025-02-06T02:53:30,144,Tuvo Ultra,Cámaras,3,656.28,1968.84
17860,5053,2025-02-06T02:53:30,144,Felipe Pro,Tablets,2,1698.89,3397.78
17861,5053,2025-02-06T02:53:30,144,Hace Z,Portátiles,1,1062.93,1062.93
17862,5053,2025-02-06T02:53:30,144,Pueblo Essential,Tablets,2,131.3,262.6
17863,5053,2025-02-06T02:53:30,144,Atrás Lite,Altavoces,3,480.17,1440.51
17691,5004,2025-02-06T07:12:14,156,Mucho Plus,Teclados,3,1881.11,5643.33
17692,5004,2025-02-06T07:12:14,156,Mucho Plus,Teclados,2,1881.11,3762.22
17693,5004,2025-02-06T07:12:14,156,Interés Air,Smartphones,3,388.91,1166.73
17694,5004,2025-02-06T07:12:14,156,Cara Lite,Monitores,1,67.1,67.1
5040,1426,2025-02-06T10:04:37,85,Medidas Air,Almacenamiento,2,1413.76,2827.52
5041,1426,2025-02-06T10:04:37,85,Ellos Z,Altavoces,3,1908.91,5726.7300000000005
5042,1426,2025-02-06T10:04:37,85,Manos Max,Cámaras,3,1843.85,5531.549999999999
5043,1426,2025-02-06T10:04:37,85,Necesidad Air,Accesorios,2,723.33,1446.66
5044,1426,2025-02-06T10:04:37,85,Unos Elite,Auriculares,1,1878.46,1878.46
613,179,2025-02-06T15:12:40,23,Guerra Lite,Smartphones,2,1139.03,2278.06
657,190,2025-02-06T15:55:27,250,Mantener Elite,Ratones,3,110.06,330.18
658,190,2025-02-06T15:55:27,250,Pasa Ultra,Accesorios,3,1976.93,5930.79
659,190,2025-02-06T15:55:27,250,Puerta Air,Accesorios,3,1337.0,4011.0
14361,4062,2025-02-06T17:21:10,194,Económica Lite,Teclados,2,1378.36,2756.72
14362,4062,2025-02-06T17:21:10,194,Tenían Air,Accesorios,3,341.06,1023.1800000000001
14363,4062,2025-02-06T17:21:10,194,Hijos Elite,Portátiles,2,1586.23,3172.46
14364,4062,2025-02-06T17:21:10,194,Cabo Elite,Monitores,3,549.11,1647.33
16990,4810,2025-02-06T18:47:27,50,Algo Max,Componentes,2,271.5,543.0
16991,4810,2025-02-06T18:47:27,50,Trabajo Elite,Impresoras,1,129.85,129.85
18187,5148,2025-02-07T08:14:20,183,Unidad Lite,Smartphones,1,621.94,621.94
18188,5148,2025-02-07T08:14:20,183,Luego Lite,Tablets,1,967.89,967.89
18189,5148,2025-02-07T08:14:20,183,Primero Lite,Componentes,3,748.3,2244.8999999999996
18190,5148,2025-02-07T08:14:20,183,Administración Lite,Accesorios,2,1676.57,3353.14
18191,5148,2025-02-07T08:14:20,183,Unas Plus,Ratones,2,764.45,1528.9
2348,669,2025-02-07T15:03:48,94,Pensar X,Ratones,2,1810.62,3621.24
6460,1826,2025-02-07T15:11:01,23,Fue Pro,Monitores,2,1105.26,2210.52
6461,1826,2025-02-07T15:11:01,23,Mejor X,Impresoras,1,1262.59,1262.59
6462,1826,2025-02-07T15:11:01,23,Demasiado Elite,Cámaras,1,267.07,267.07
1104,321,2025-02-07T19:36:40,115,Comercio Essential,Monitores,2,1464.73,2929.46
1105,321,2025-02-07T19:36:40,115,Cosa Ultra,Smartphones,2,1800.22,3600.44
1106,321,2025-02-07T19:36:40,115,Barcelona Elite,Componentes,3,59.79,179.37
1107,321,2025-02-07T19:36:40,115,Queda Lite,Portátiles,1,319.39,319.39
10327,2939,2025-02-07T23:53:21,72,Casa Elite,Auriculares,3,537.74,1613.22
10328,2939,2025-02-07T23:53:21,72,Datos Z,Monitores,3,1700.65,5101.950000000001
13252,3753,2025-02-07T23:54:11,69,Jamás Lite,Componentes,3,467.93,1403.79
13253,3753,2025-02-07T23:54:11,69,Meses Pro,Portátiles,3,405.68,1217.04
18639,5276,2025-02-08T05:20:15,160,Director Pro,Impresoras,2,589.6,1179.2
18640,5276,2025-02-08T05:20:15,160,Unidad Lite,Smartphones,3,621.94,1865.8200000000002
18641,5276,2025-02-08T05:20:15,160,Toda X,Componentes,2,797.64,1595.28
18642,5276,2025-02-08T05:20:15,160,Investigación X,Accesorios,3,1000.35,3001.05
18643,5276,2025-02-08T05:20:15,160,Ahora Elite,Redes,2,192.42,384.84
18644,5276,2025-02-08T05:20:15,160,Político X,Cámaras,2,148.46,296.92
19784,5608,2025-02-08T10:17:45,5,Río Lite,Impresoras,2,1980.15,3960.3
1633,473,2025-02-08T10:57:07,207,Ejército Elite,Portátiles,3,213.39,640.17
1634,473,2025-02-08T10:57:07,207,Hubo Max,Ratones,2,448.86,897.72
12060,3421,2025-02-08T17:52:19,15,Así Lite,Portátiles,3,465.8,1397.4
12061,3421,2025-02-08T17:52:19,15,Medida Max,Software,3,557.27,1671.81
12062,3421,2025-02-08T17:52:19,15,Decía Pro,Almacenamiento,1,541.43,541.43
12063,3421,2025-02-08T17:52:19,15,Razón Pro,Portátiles,3,1171.22,3513.66
12064,3421,2025-02-08T17:52:19,15,Otro Z,Monitores,3,1551.53,4654.59
12428,3527,2025-02-08T20:05:56,196,Secretario Air,Almacenamiento,1,1194.13,1194.13
12429,3527,2025-02-08T20:05:56,196,Próximo Pro,Altavoces,1,355.25,355.25
12430,3527,2025-02-08T20:05:56,196,Origen Essential,Ratones,2,604.23,1208.46
12431,3527,2025-02-08T20:05:56,196,López Plus,Impresoras,1,1397.85,1397.85
5219,1476,2025-02-08T20:21:52,176,Jefe Lite,Accesorios,3,1908.73,5726.1900000000005
5220,1476,2025-02-08T20:21:52,176,Lucha Plus,Ratones,2,706.41,1412.82
5221,1476,2025-02-08T20:21:52,176,Sola Air,Redes,1,731.74,731.74
5222,1476,2025-02-08T20:21:52,176,Pasó Essential,Teclados,2,10.8,21.6
2226,636,2025-02-09T01:09:18,31,Llegar Ultra,Accesorios,3,101.51,304.53000000000003
2227,636,2025-02-09T01:09:18,31,Cuya Ultra,Monitores,3,687.26,2061.7799999999997
2228,636,2025-02-09T01:09:18,31,Baja Elite,Software,3,1390.0,4170.0
2229,636,2025-02-09T01:09:18,31,Lugar Plus,Tablets,3,1617.95,4853.85
2230,636,2025-02-09T01:09:18,31,Buen Air,Almacenamiento,1,1940.66,1940.66
2231,636,2025-02-09T01:09:18,31,Peso Plus,Cámaras,1,185.37,185.37
17287,4888,2025-02-09T04:49:38,245,Unidad Lite,Smartphones,1,621.94,621.94
17288,4888,2025-02-09T04:49:38,245,Mira Lite,Smartphones,2,151.27,302.54
5943,1684,2025-02-09T09:38:08,19,Nuestros Ultra,Tablets,2,126.67,253.34
13695,3878,2025-02-09T10:46:22,47,Unidad Lite,Smartphones,1,621.94,621.94
13696,3878,2025-02-09T10:46:22,47,Cinco Air,Tablets,2,39.36,78.72
13697,3878,2025-02-09T10:46:22,47,Primero Lite,Componentes,2,748.3,1496.6
20638,5860,2025-02-09T18:45:44,96,A Ultra,Almacenamiento,1,651.41,651.41
20639,5860,2025-02-09T18:45:44,96,Diciembre Ultra,Almacenamiento,2,1347.83,2695.66
20640,5860,2025-02-09T18:45:44,96,Familia Essential,Auriculares,2,146.88,293.76
20641,5860,2025-02-09T18:45:44,96,Quizá Essential,Accesorios,1,1706.15,1706.15
20642,5860,2025-02-09T18:45:44,96,Mano Z,Componentes,2,1276.86,2553.72
20643,5860,2025-02-09T18:45:44,96,Sobre Z,Software,3,908.58,2725.7400000000002
16433,4643,2025-02-10T03:19:01,104,Decía Pro,Almacenamiento,1,541.43,541.43
16434,4643,2025-02-10T03:19:01,104,Exterior Plus,Teclados,3,1842.32,5526.96
16435,4643,2025-02-10T03:19:01,104,Reunión Ultra,Ratones,1,48.86,48.86
16436,4643,2025-02-10T03:19:01,104,Fuerzas Elite,Monitores,1,1143.99,1143.99
16437,4643,2025-02-10T03:19:01,104,Pedro Plus,Almacenamiento,1,1716.88,1716.88
16438,4643,2025-02-10T03:19:01,104,Información Air,Redes,1,654.3,654.3
20991,5964,2025-02-10T10:28:03,109,Su Max,Teclados,1,935.32,935.32
20992,5964,2025-02-10T10:28:03,109,Corazón Plus,Monitores,3,1594.48,4783.4400000000005
20993,5964,2025-02-10T10:28:03,109,Período Max,Monitores,3,1702.07,5106.21
